customer_id,tenure_years,age,region,channel,annual_premium,contacts_last_year,repeat_purchase,lapsed
C002067,12.18,48,north,agent,2948.52,1,0,0
C002068,7.89,68,east,bank,2909.62,1,1,0
C002069,9.99,35,north,bank,1245.56,0,0,0
C002070,7.75,31,west,direct,3473.15,1,1,1
C002071,5.18,49,west,agent,6619.98,4,1,0
C002072,10.87,39,west,bank,3042.87,1,0,0
C002073,1.29,61,west,direct,2252.04,3,1,0
C002074,3.16,61,south,broker,9821.4,0,0,0
C002075,1.79,40,south,broker,2987.15,3,0,0
C002076,0.43,30,south,agent,4853.68,2,0,1
C002077,6.59,37,north,agent,2550.47,3,0,0
C002078,7.71,45,east,agent,6755.97,1,0,0
C002079,5.39,51,west,direct,2742.03,2,0,0
C002080,2.42,41,east,direct,3000.82,2,0,0
C002081,7.61,18,south,agent,3782.05,4,0,0
C002082,4.46,38,south,agent,2839.6,2,0,1
C002083,10.86,35,east,agent,4501.38,1,0,0
C002084,1.8,58,west,agent,2434.58,3,0,0
C002085,1.79,40,west,bank,1159.96,2,0,0
C002086,3.03,45,east,broker,2490.46,1,1,0
C002087,5.89,41,west,bank,4788.57,2,0,0
C002088,5.97,37,north,bank,4799.4,1,0,0
C002089,4.11,59,south,bank,6734.42,2,0,0
C002090,5.55,18,west,agent,10361.63,1,0,0
C002091,5.56,51,south,bank,3341.2,3,0,0
C002092,3.5,26,south,agent,12371.93,1,0,0
C002093,6.29,45,east,bank,4000.98,4,0,0
C002094,8.96,40,west,direct,3563.69,6,0,0
C002095,6.52,41,north,agent,1260.39,5,0,0
C002096,4.77,65,south,direct,6649.26,2,0,1
C002097,10.1,53,south,bank,2418.34,1,0,0
C002098,13.76,75,south,direct,7589.86,1,1,0
C002099,3.77,37,south,direct,5214.58,1,0,0
C002100,8.52,30,north,direct,3334.84,1,0,0
C002101,10.56,52,west,broker,4034.86,2,1,0
C002102,1.97,47,west,agent,1976.72,2,0,0
C002103,4.34,52,north,bank,1781.13,0,0,0
C002104,8.74,35,west,agent,3717.93,1,1,0
C002105,1.77,53,west,broker,1925.01,1,0,0
C002106,2.08,41,west,direct,6532.51,1,0,0
C002107,11.65,40,south,agent,4746.42,1,0,0
C002108,2.07,57,south,direct,4906.69,4,0,1
C002109,8.05,58,north,agent,1506.27,0,0,0
C002110,5.33,48,south,direct,4505.3,4,0,0
C002111,2.98,53,west,agent,5695.89,3,1,1
C002112,6.02,41,west,bank,2282.73,3,0,0
C002113,7.87,49,north,agent,2874.79,3,0,0
C002114,3.49,59,south,agent,7959.64,1,0,0
C002115,6.59,29,north,broker,4169.19,0,0,0
C002116,4.88,46,south,agent,14970.43,2,0,0
C002117,2.92,37,south,agent,2101.33,3,0,0
C002118,3.34,42,south,agent,7482.94,1,0,0
C002119,6.41,66,east,agent,6603.3,1,0,0
C002120,3.19,44,east,bank,4333.25,1,0,0
C002121,7.8,31,north,direct,3681.51,0,0,1
C002122,11.06,36,north,direct,6015.4,1,0,0
C002123,2.4,44,east,broker,4239.18,1,0,1
C002124,5.94,34,west,bank,2967.99,0,0,0
C002125,4.74,51,south,bank,5335.18,1,0,0
C002126,2.99,50,south,broker,3492.33,0,0,0
C002127,2.61,71,west,bank,6435.21,1,1,0
C002128,5.77,31,east,agent,2995.45,0,0,0
C002129,2.53,31,east,agent,1434.84,2,0,0
C002130,3.81,38,north,agent,2727.51,3,0,0
C002131,13.92,41,east,direct,5995.35,1,0,0
C002132,1.06,54,east,direct,4666.78,1,0,1
C002133,5.75,50,north,broker,10432.7,2,1,1
C002134,8.22,28,west,agent,1839.87,1,0,0
C002135,10.92,32,north,agent,9693.28,4,0,0
C002136,3.55,38,east,agent,3656.94,0,1,0
C002137,2.33,40,south,bank,4661.68,0,0,0
C002138,4.89,22,south,direct,4541.66,1,0,0
C002139,0.59,60,east,direct,2284.75,3,0,0
C002140,6.29,51,north,agent,2382.73,3,0,1
C002141,1.33,18,south,agent,3212.47,3,0,0
C002142,3.76,20,west,bank,3240.24,0,0,0
C002143,6.31,55,north,broker,3979.14,1,0,0
C002144,3.17,46,south,agent,8147.52,3,0,0
C002145,7.73,51,south,agent,14006.27,0,1,0
C002146,12.75,33,south,agent,1824.36,2,0,0
C002147,1.43,40,west,agent,2293.17,0,0,0
C002148,17.21,38,north,agent,2914.35,1,0,1
C002149,7.47,48,east,direct,2135.7,2,0,0
C002150,1.59,26,east,agent,2935.42,2,0,0
C002151,5.87,25,north,agent,1581.21,1,1,0
C002152,6.84,46,south,broker,2217.75,1,0,0
C002153,5.57,47,east,agent,5664.54,0,0,0
C002154,1.25,57,east,broker,2865.51,5,1,0
C002155,10.6,41,north,agent,4527.5,2,1,0
C002156,0.51,44,west,direct,6990.78,3,0,0
C002157,1.39,38,west,agent,6720.57,0,0,1
C002158,7.84,39,north,bank,4657.33,1,0,0
C002159,3.92,42,east,agent,2318.15,0,1,0
C002160,2.24,36,east,direct,3204.98,2,0,0
C002161,6.64,52,north,direct,1613.15,0,1,0
C002162,1.09,38,east,agent,2837.61,4,0,0
C002163,3.61,39,west,agent,10806.13,0,0,0
C002164,1.26,29,west,direct,5977.77,0,0,0
C002165,9.25,55,north,direct,11055.93,1,1,1
C002166,5.83,56,east,agent,1324.41,0,0,1
C002167,2.79,32,south,bank,738.43,1,0,0
C002168,3.22,61,west,direct,1904.18,1,0,0
C002169,5.93,28,north,agent,5932.77,1,0,0
C002170,5.67,20,north,broker,2989.69,2,0,0
C002171,3.96,45,west,broker,1400.76,2,0,0
C002172,1.76,64,west,agent,6301.78,0,0,0
C002173,4.46,41,east,bank,1579.99,0,0,0
C002174,5.08,42,west,broker,1504.61,1,0,0
C002175,4.27,48,north,agent,6446.39,3,0,0
C002176,3.13,23,east,agent,2051.68,3,1,0
C002177,5.08,42,west,agent,2835.01,3,1,0
C002178,13.56,36,south,broker,6208.8,2,0,0
C002179,3.95,18,north,agent,2812.15,1,0,0
C002180,10.23,37,east,bank,5266.56,2,0,1
C002181,14.57,56,south,broker,3389.43,1,0,0
C002182,6.79,36,south,broker,4574.49,3,0,0
C002183,4.83,51,west,direct,6823.19,2,0,0
C002184,18.36,61,south,bank,5152.07,3,1,0
C002185,5.58,55,south,bank,2688.74,1,0,0
C002186,6.83,38,north,agent,3142.46,1,0,0
C002187,16.28,35,east,agent,5863.41,0,0,0
C002188,4.48,55,east,agent,12247.98,2,0,0
C002189,12.02,38,west,direct,8072.92,1,0,1
C002190,7.5,24,north,agent,2834.68,3,0,0
C002191,0.98,44,east,direct,5375.78,2,0,0
C002192,5.12,42,east,broker,9200.77,0,0,0
C002193,7.7,40,south,agent,4784.8,2,0,0
C002194,4.38,18,south,bank,1459.16,2,0,1
C002195,9.45,40,north,direct,2760.44,2,0,0
C002196,9.65,32,north,agent,2279.62,2,0,0
C002197,5.08,34,east,agent,7789.69,0,0,0
C002198,2.47,68,west,broker,4302.56,0,0,0
C002199,15.52,36,west,agent,4145.39,0,0,0
C002200,2.18,47,east,agent,2847.09,0,0,0
C002201,3.2,50,west,bank,2340.99,2,0,1
C002202,4.52,31,east,bank,5194.83,2,0,0
C002203,2.15,49,south,direct,3026.78,2,0,0
C002204,2.91,60,west,direct,3283.67,3,0,0
C002205,8.8,43,east,bank,4827.55,2,0,0
C002206,4.75,29,east,direct,9384.38,1,0,0
C002207,2.16,51,east,bank,4253.58,2,0,0
C002208,5.86,32,west,agent,1842.23,4,0,0
C002209,10.05,58,west,agent,5319.83,2,1,0
C002210,5.01,41,west,direct,10536.79,4,0,0
C002211,1.31,27,east,direct,3547.87,1,0,0
C002212,7.14,37,west,agent,1800.21,2,1,0
C002213,5.23,53,east,agent,2103.72,1,1,0
C002214,5.38,35,north,agent,5849.65,3,0,1
C002215,3.71,74,south,agent,3279.71,2,1,0
C002216,5.76,24,south,agent,5755.35,1,0,1
C002217,5.04,40,west,agent,4153.78,1,0,0
C002218,5.32,61,south,broker,6963.94,0,0,0
C002219,0.93,56,east,direct,1846.21,1,0,0
C002220,5.0,45,west,broker,2070.81,1,0,0
C002221,13.01,51,west,agent,6856.39,0,0,0
C002222,1.11,18,east,direct,1759.94,2,0,0
C002223,11.52,38,north,bank,5983.93,2,0,0
C002224,5.16,50,west,direct,2178.87,2,1,0
C002225,4.62,35,south,direct,3429.41,3,1,1
C002226,5.19,81,south,bank,3898.22,1,1,1
C002227,2.52,43,east,agent,2528.96,0,1,0
C002228,1.33,47,west,bank,3062.3,1,0,0
C002229,3.85,66,west,direct,4871.77,1,0,0
C002230,1.83,30,east,agent,4324.27,4,1,0
C002231,5.6,52,west,bank,4705.25,4,0,0
C002232,6.14,33,east,agent,4415.98,1,0,0
C002233,8.91,46,north,agent,3098.56,1,1,0
C002234,6.21,55,north,direct,8801.79,3,1,1
C002235,3.56,58,west,agent,3045.05,2,0,1
C002236,6.72,54,east,agent,3857.69,1,1,0
C002237,4.32,34,north,direct,2948.37,1,0,0
C002238,8.63,44,west,bank,3728.99,2,1,0
C002239,14.22,33,north,bank,7085.23,2,1,0
C002240,1.59,53,south,direct,6457.34,5,0,1
C002241,1.07,53,south,direct,6422.56,0,0,0
C002242,3.1,60,east,bank,6050.12,1,0,0
C002243,6.24,18,west,direct,3426.29,3,0,0
C002244,1.37,68,west,direct,3433.16,4,0,0
C002245,3.11,63,east,agent,1612.42,1,0,0
C002246,2.48,52,west,agent,6542.1,3,1,0
C002247,8.16,32,west,agent,4955.24,0,0,0
C002248,2.43,54,south,bank,4817.12,2,0,0
C002249,4.71,58,east,bank,3736.57,2,0,1
C002250,7.23,45,east,agent,11133.82,3,0,0
C002251,2.82,43,south,agent,4399.36,3,0,0
C002252,14.03,53,south,agent,7339.26,2,1,0
C002253,4.73,28,east,agent,2498.5,3,0,0
C002254,4.5,28,west,agent,3911.31,2,0,0
C002255,4.3,47,west,bank,5332.79,0,0,0
C002256,4.31,42,east,direct,3264.44,1,0,0
C002257,6.75,36,north,direct,12220.93,3,0,0
C002258,3.18,33,south,agent,8364.58,4,0,0
C002259,6.56,37,south,bank,1804.11,2,0,0
C002260,4.02,36,east,broker,7216.27,2,1,1
C002261,8.36,53,north,broker,2209.34,0,0,0
C002262,9.55,42,north,direct,2608.22,0,0,0
C002263,4.23,41,south,direct,3155.34,4,0,0
C002264,12.04,36,north,agent,6659.06,1,1,1
C002265,5.18,33,south,bank,5330.09,1,0,0
C002266,5.67,47,north,bank,1734.73,2,0,0
C002267,4.69,39,east,agent,8351.38,1,0,0
C002268,0.38,34,west,broker,2163.65,0,0,1
C002269,7.51,58,north,bank,5183.03,2,0,0
C002270,2.65,59,east,direct,3798.02,3,0,0
C002271,6.81,43,north,broker,10879.99,1,0,0
C002272,11.55,35,north,direct,5825.29,0,0,0
C002273,0.86,25,east,bank,5200.82,3,0,0
C002274,5.47,40,north,bank,3463.65,1,0,0
C002275,4.85,36,east,bank,6906.9,0,0,0
C002276,8.48,60,west,broker,2785.38,1,1,0
C002277,2.47,44,south,bank,3100.07,2,0,0
C002278,5.17,58,east,broker,10082.09,1,0,0
C002279,6.43,48,east,bank,4412.14,1,0,1
C002280,3.99,55,south,broker,2656.16,2,0,0
C002281,6.77,57,west,bank,6875.7,1,1,0
C002282,1.22,35,east,agent,2008.46,1,0,0
C002283,1.41,49,east,broker,4371.43,6,0,0
C002284,6.11,21,north,agent,4848.01,0,0,0
C002285,5.72,38,east,broker,2227.92,0,0,0
C002286,5.35,50,west,bank,2256.25,2,0,0
C002287,9.18,57,east,bank,8764.54,1,0,0
C002288,16.26,51,north,broker,4717.83,2,1,0
C002289,7.89,52,south,agent,4969.55,1,0,0
C002290,4.33,41,west,agent,2780.63,0,0,0
C002291,10.5,49,north,agent,2872.2,1,1,0
C002292,7.05,31,south,bank,2109.91,1,0,0
C002293,5.37,57,north,agent,2695.41,0,1,1
C002294,1.68,31,south,broker,1511.39,2,0,0
C002295,1.68,60,east,bank,3326.62,2,0,0
C002296,7.41,30,south,broker,5430.6,4,0,0
C002297,2.77,67,east,broker,1515.14,6,0,0
C002298,8.29,20,south,agent,1579.1,3,0,0
C002299,8.06,47,south,agent,6277.63,1,0,0
C002300,4.06,41,north,bank,1837.26,2,0,0
C002301,2.29,38,south,broker,1901.89,4,0,0
C002302,16.93,53,east,broker,4090.8,4,0,0
C002303,1.85,36,west,direct,3300.48,4,0,0
C002304,0.84,52,south,agent,16711.32,3,0,0
C002305,4.11,50,north,bank,4160.21,1,0,0
C002306,7.31,43,south,agent,3073.4,1,1,0
C002307,3.88,35,south,agent,1633.1,2,1,0
C002308,0.8,42,south,bank,2702.93,0,0,0
C002309,6.96,51,south,agent,1748.5,1,0,1
C002310,6.56,56,south,broker,3302.51,3,0,0
C002311,0.82,22,east,agent,6068.3,1,0,0
C002312,6.66,39,north,agent,3107.46,3,0,0
C002313,3.38,50,east,bank,2301.68,2,0,0
C002314,7.81,42,south,broker,3555.48,0,0,1
C002315,4.97,79,east,direct,2516.1,1,1,0
C002316,7.47,65,north,direct,1513.17,3,1,0
C002317,20.28,38,north,agent,5829.8,1,1,0
C002318,3.49,27,north,agent,3236.58,3,1,0
C002319,6.52,18,east,bank,4942.92,1,0,0
C002320,6.1,45,south,direct,2306.88,0,0,0
C002321,5.89,39,south,bank,3948.78,4,0,0
C002322,6.09,63,west,agent,2911.02,3,0,0
C002323,1.93,58,west,agent,3863.09,1,1,0
C002324,7.86,33,east,broker,1121.42,2,0,0
C002325,16.74,44,north,agent,1772.21,1,1,0
C002326,7.2,41,west,agent,3625.42,1,1,0
C002327,13.6,46,south,agent,7252.49,2,1,0
C002328,10.71,50,south,direct,6669.51,1,0,0
C002329,4.13,60,south,bank,3400.12,2,0,0
C002330,9.93,55,west,agent,2990.94,1,0,0
C002331,7.92,57,west,broker,1226.14,0,0,0
C002332,4.13,28,north,direct,1740.16,2,0,0
C002333,0.68,35,east,agent,1323.1,1,0,0
C002334,2.05,55,south,agent,4096.92,2,1,0
C002335,3.11,40,west,agent,6883.09,2,0,0
C002336,3.4,47,east,direct,7665.09,2,0,0
C002337,2.56,75,south,agent,6128.61,3,1,0
C002338,14.47,45,north,broker,5145.46,3,1,0
C002339,11.42,46,north,broker,6626.5,3,0,0
C002340,10.09,60,north,bank,2944.29,6,0,0
C002341,9.28,34,south,agent,2350.12,2,0,0
C002342,6.16,36,west,broker,3014.68,3,0,0
C002343,6.21,37,north,bank,8777.67,4,0,0
C002344,3.79,20,south,agent,4846.23,3,1,0
C002345,6.86,60,north,agent,2654.71,2,1,0
C002346,1.66,48,south,bank,6316.87,1,0,0
C002347,3.5,47,east,agent,5459.43,1,1,0
C002348,6.03,30,east,agent,2429.68,0,0,0
C002349,5.64,35,east,agent,7983.64,0,0,0
C002350,15.23,68,north,agent,3763.95,2,1,0
C002351,1.69,28,east,direct,5294.05,0,0,0
C002352,5.57,61,south,broker,4682.85,3,0,0
C002353,2.35,60,east,direct,2718.35,1,0,0
C002354,1.21,43,east,direct,4149.94,3,0,0
C002355,5.52,50,west,direct,4581.2,3,0,1
C002356,2.86,57,west,direct,3830.6,0,1,0
C002357,9.29,18,north,bank,3166.91,5,0,0
C002358,8.77,70,north,bank,8456.49,1,0,0
C002359,6.21,39,north,direct,2427.14,2,0,0
C002360,1.49,39,east,direct,9481.12,1,0,0
C002361,10.2,53,north,direct,801.87,2,1,1
C002362,8.44,46,south,direct,2812.29,2,0,0
C002363,12.98,44,north,broker,9135.65,2,0,0
C002364,3.23,35,east,agent,6902.97,2,0,0
C002365,1.95,37,south,agent,1270.11,4,0,0
C002366,3.49,55,east,direct,1835.32,3,0,0
C002367,2.98,24,east,bank,5818.51,4,0,0
C002368,4.47,62,south,bank,4263.32,1,0,0
C002369,0.64,44,south,bank,2293.52,1,1,0
C002370,1.29,41,east,direct,3073.61,1,1,0
C002371,3.73,60,south,broker,1591.95,4,0,0
C002372,7.34,38,south,agent,4506.11,1,0,0
C002373,10.42,35,south,agent,2547.7,3,1,0
C002374,6.87,68,south,agent,6038.28,1,0,0
C002375,2.1,54,east,agent,2712.6,3,0,0
C002376,3.51,35,east,broker,3341.23,2,0,0
C002377,3.3,49,east,agent,4077.25,1,1,0
C002378,0.67,41,west,agent,2155.38,2,0,0
C002379,1.22,41,west,broker,3926.72,1,0,0
C002380,3.47,22,east,agent,3276.23,3,0,0
C002381,4.52,58,west,direct,2881.4,6,0,0
C002382,9.29,37,north,agent,3836.16,1,0,1
C002383,8.35,47,south,bank,5187.4,4,0,0
C002384,6.67,18,south,bank,2805.01,1,0,0
C002385,1.76,30,west,agent,4208.55,2,1,0
C002386,8.15,65,east,agent,2681.5,4,0,0
C002387,9.06,43,north,bank,2613.23,1,0,0
C002388,9.09,31,west,broker,13137.68,1,0,0
C002389,5.19,39,west,broker,3736.01,1,1,0
C002390,3.52,50,south,bank,2669.79,3,0,0
C002391,3.22,49,east,agent,6084.8,3,0,0
C002392,1.28,35,west,bank,1904.28,1,0,0
C002393,0.73,25,east,bank,6259.96,3,0,0
C002394,7.28,85,north,agent,2019.64,2,1,0
C002395,6.5,33,south,broker,4047.34,3,0,0
C002396,5.24,49,west,broker,2417.6,3,0,0
C002397,2.93,33,west,bank,1415.58,3,0,1
C002398,18.56,45,west,broker,5615.42,4,0,0
C002399,6.38,32,east,direct,2437.83,3,0,0
C002400,2.84,74,south,bank,6115.01,2,0,0
C002401,7.81,63,east,broker,1160.83,2,0,0
C002402,5.47,69,south,agent,2393.71,2,0,0
C002403,4.49,41,west,bank,2352.81,3,1,0
C002404,12.85,36,north,direct,5655.52,3,1,0
C002405,1.81,57,south,bank,5315.53,2,0,0
C002406,18.43,78,west,direct,1036.76,1,0,0
C002407,4.65,37,west,agent,3922.62,2,0,0
C002408,6.72,51,north,broker,3591.9,5,1,0
C002409,0.93,40,south,direct,2945.75,3,0,0
C002410,7.53,53,north,agent,1719.59,2,1,0
C002411,2.14,18,south,broker,5214.63,1,0,0
C002412,3.35,34,south,broker,4049.3,2,0,0
C002413,3.86,26,north,broker,1342.14,2,0,0
C002414,3.96,61,south,agent,3919.67,0,0,0
C002415,5.25,18,east,bank,4350.92,0,0,0
C002416,8.17,22,north,broker,9584.17,1,0,0
C002417,6.16,24,north,agent,7487.01,4,0,0
C002418,4.15,37,north,bank,6121.28,2,0,0
C002419,7.02,56,north,direct,2312.38,2,0,0
C002420,2.34,45,east,agent,4788.14,1,0,0
C002421,6.32,44,east,direct,4612.42,3,0,1
C002422,3.85,59,west,agent,9103.98,2,0,0
C002423,5.06,63,south,bank,2079.07,0,0,0
C002424,5.4,44,west,bank,10149.74,0,0,0
C002425,8.57,53,south,bank,3925.37,0,0,0
C002426,4.8,47,east,broker,11998.99,1,0,1
C002427,7.49,56,north,agent,1401.91,2,0,0
C002428,7.64,34,east,direct,3100.11,2,0,0
C002429,12.43,41,east,agent,6409.15,2,1,0
C002430,2.42,38,west,direct,4241.17,2,0,0
C002431,6.16,41,north,bank,2478.21,0,0,0
C002432,10.01,31,west,broker,1531.47,1,0,0
C002433,3.02,50,south,direct,3260.41,0,0,0
C002434,11.0,77,west,agent,4498.23,2,0,0
C002435,6.67,41,east,agent,3471.36,0,0,0
C002436,5.66,59,west,agent,2212.74,0,0,1
C002437,3.1,45,west,bank,7071.83,2,0,1
C002438,10.22,55,north,agent,14331.96,2,1,0
C002439,0.68,31,west,direct,1393.49,4,0,0
C002440,8.23,72,south,agent,2171.33,2,0,0
C002441,13.6,57,east,direct,4755.22,1,1,0
C002442,3.7,32,west,direct,1154.08,3,0,0
C002443,8.51,39,north,broker,3827.23,3,0,0
C002444,9.1,55,west,bank,7052.75,1,0,0
C002445,6.17,28,west,broker,3486.9,1,1,0
C002446,10.55,37,south,broker,1593.15,0,1,0
C002447,0.95,53,west,bank,6480.74,1,0,0
C002448,7.65,62,north,direct,2011.27,3,0,0
C002449,1.73,68,west,direct,2683.03,3,0,1
C002450,1.1,51,south,bank,11183.86,3,0,0
C002451,10.64,38,north,agent,1765.25,2,0,0
C002452,8.63,30,north,bank,3208.8,2,0,0
C002453,5.0,54,west,broker,5805.77,3,1,0
C002454,9.95,64,north,broker,1019.83,6,1,0
C002455,17.16,50,north,direct,1282.25,4,1,0
C002456,12.69,59,north,agent,3396.35,1,1,0
C002457,2.15,39,east,agent,6977.86,2,0,0
C002458,5.17,19,west,broker,3287.28,0,0,0
C002459,5.23,41,east,agent,2587.56,0,0,0
C002460,14.96,60,north,bank,8890.06,4,1,0
C002461,6.84,41,west,direct,5425.68,1,0,0
C002462,0.87,25,west,agent,880.44,2,0,0
C002463,6.86,33,north,bank,2134.26,2,0,0
C002464,4.89,51,west,bank,1891.31,2,0,0
C002465,15.28,30,south,agent,4248.42,1,1,0
C002466,2.04,63,west,direct,1926.54,2,0,1
C002467,8.05,42,north,agent,6167.07,4,0,0
C002468,2.13,54,west,agent,4326.88,0,0,0
C002469,7.27,45,north,agent,5210.76,3,1,0
C002470,7.79,64,north,broker,4735.48,3,0,0
C002471,3.77,53,west,agent,6116.17,2,0,0
C002472,2.2,41,south,agent,2950.18,0,0,0
C002473,8.45,47,east,bank,3011.13,2,0,0
C002474,7.46,33,east,agent,5030.89,3,0,0
C002475,5.46,62,west,direct,4562.99,2,1,0
C002476,2.57,37,east,direct,7342.37,1,0,0
C002477,3.15,22,east,direct,4871.78,1,0,0
C002478,1.82,51,south,agent,7207.5,2,0,0
C002479,2.96,55,west,agent,3377.83,5,1,0
C002480,2.0,51,east,broker,10208.83,1,0,0
C002481,4.96,58,east,bank,1248.6,1,1,0
C002482,2.09,37,south,direct,7618.97,1,0,0
C002483,5.25,36,west,broker,4914.19,0,0,0
C002484,5.21,70,north,agent,2990.18,1,0,0
C002485,5.82,29,west,direct,3364.45,3,0,0
C002486,6.61,60,west,broker,5522.74,4,0,0
C002487,7.93,78,north,agent,1979.74,2,0,0
C002488,5.96,18,east,broker,4845.24,4,0,0
C002489,7.64,47,south,agent,7651.09,2,0,0
C002490,13.2,32,west,agent,1310.51,2,1,0
C002491,1.55,58,east,agent,5037.71,3,0,0
C002492,7.0,73,north,agent,2812.57,0,1,0
C002493,10.53,44,west,broker,2612.45,2,0,0
C002494,2.77,18,east,broker,4792.61,3,0,0
C002495,9.35,44,north,direct,9678.14,6,1,0
C002496,9.12,56,west,agent,6261.17,3,1,0
C002497,8.45,37,north,agent,5877.85,1,0,0
C002498,11.01,50,east,agent,2917.77,1,1,0
C002499,11.09,48,south,bank,7207.66,0,1,0
C002500,3.78,27,west,bank,10254.55,4,0,0
C002501,6.17,46,south,bank,5080.99,3,0,0
C002502,1.81,51,south,agent,6240.89,0,0,0
C002503,2.16,40,west,bank,9067.79,2,0,0
C002504,10.55,46,south,agent,2939.93,2,0,0
C002505,2.0,47,east,agent,2097.16,2,0,0
C002506,4.07,60,north,direct,6948.69,1,0,0
C002507,5.83,41,east,bank,4466.44,4,1,0
C002508,10.46,53,north,agent,2432.84,3,0,0
C002509,4.03,36,south,agent,3971.13,4,0,0
C002510,4.33,47,east,broker,993.97,1,0,0
C002511,0.59,43,south,bank,3402.8,1,0,0
C002512,0.91,55,west,direct,2482.54,3,0,0
C002513,6.52,47,north,agent,2422.38,1,1,0
C002514,7.86,42,west,agent,2735.9,2,1,0
C002515,9.21,61,north,bank,2903.52,6,1,0
C002516,1.3,66,south,bank,6381.11,2,1,0
C002517,7.37,22,north,agent,2543.25,1,0,0
C002518,5.33,46,east,broker,11438.63,1,0,0
C002519,2.84,58,south,broker,5131.71,1,0,0
C002520,8.45,20,north,agent,3961.31,1,0,0
C002521,7.85,62,north,bank,3296.14,6,0,1
C002522,5.2,51,north,direct,2409.87,4,0,1
C002523,5.62,43,north,broker,2110.33,0,0,0
C002524,12.38,41,west,direct,5616.08,0,0,0
C002525,5.79,50,east,agent,2511.73,0,1,0
C002526,1.63,39,east,agent,6266.79,4,0,0
C002527,7.54,45,north,direct,7803.41,0,0,1
C002528,6.76,40,west,bank,2413.57,5,0,0
C002529,3.93,28,south,direct,2464.31,1,0,1
C002530,2.33,46,west,direct,3722.8,4,0,0
C002531,3.65,44,west,agent,8559.1,0,0,0
C002532,11.82,43,north,bank,2138.63,0,1,0
C002533,2.19,51,west,broker,1250.09,2,0,0
C002534,6.06,56,east,direct,2476.91,2,1,0
C002535,9.38,35,west,direct,3485.02,1,0,0
C002536,1.04,50,east,agent,5262.35,1,0,0
C002537,12.96,45,west,direct,1418.72,1,1,0
C002538,2.91,59,east,agent,5519.65,1,1,0
C002539,3.92,30,south,agent,2524.69,2,0,0
C002540,5.8,48,west,bank,1625.54,2,0,0
C002541,0.71,47,west,broker,8427.96,1,0,0
C002542,1.9,51,east,agent,9197.66,4,0,0
C002543,9.26,52,west,bank,4229.35,2,0,0
C002544,2.73,58,east,agent,4727.55,0,1,0
C002545,3.86,40,south,broker,744.53,1,0,1
C002546,5.52,36,north,direct,1488.38,1,0,0
C002547,5.82,36,north,broker,6670.63,0,0,1
C002548,4.27,43,north,bank,2878.87,1,0,1
C002549,9.83,56,east,agent,2927.02,5,0,0
C002550,6.2,61,north,agent,1366.09,2,0,0
C002551,6.89,25,south,direct,1533.93,4,0,0
C002552,7.11,37,west,direct,16937.32,3,0,0
C002553,3.41,69,west,direct,2847.95,3,0,0
C002554,8.92,21,north,agent,6748.44,1,0,0
C002555,7.63,30,south,direct,7346.27,1,0,0
C002556,11.0,18,north,agent,1547.89,0,0,0
C002557,4.59,37,east,bank,2604.13,1,0,1
C002558,3.32,26,south,agent,1862.18,2,0,1
C002559,3.09,43,east,direct,3471.07,1,0,0
C002560,16.53,75,north,agent,1673.58,1,1,0
C002561,13.28,49,north,direct,38494.7,0,0,0
C002562,2.09,52,east,agent,2526.77,5,0,0
C002563,1.82,29,east,agent,2911.42,1,0,0
C002564,1.76,63,south,agent,1826.11,2,0,0
C002565,3.96,18,east,bank,2751.3,1,1,0
C002566,14.76,43,east,direct,3878.87,4,1,0
C002567,4.46,37,east,agent,1890.63,3,0,0
C002568,7.58,61,north,agent,3376.34,2,0,1
C002569,0.95,54,east,bank,1126.69,2,0,0
C002570,4.31,46,north,bank,4775.78,2,0,0
C002571,5.94,66,east,bank,6480.79,2,0,1
C002572,1.6,55,west,agent,3168.16,3,0,0
C002573,12.63,50,east,direct,2652.21,5,0,0
C002574,10.32,36,north,agent,15819.42,2,0,0
C002575,2.07,18,south,direct,4509.74,3,0,0
C002576,4.98,47,west,agent,3013.41,2,0,0
C002577,7.99,18,south,bank,7559.03,4,0,0
C002578,1.63,51,west,broker,4047.62,1,0,0
C002579,17.25,62,north,broker,8589.41,2,1,0
C002580,8.49,42,north,broker,4188.98,0,0,0
C002581,3.88,56,west,bank,3732.18,0,0,0
C002582,6.81,41,west,direct,3085.77,2,0,0
C002583,5.76,47,west,direct,2878.92,3,0,0
C002584,2.11,30,west,agent,4172.26,3,0,0
C002585,7.12,56,north,bank,2961.06,3,0,0
C002586,3.21,43,east,bank,3831.37,2,0,0
C002587,1.53,55,east,bank,3006.65,3,0,0
C002588,7.7,60,south,agent,2850.99,4,1,0
C002589,2.91,27,south,direct,656.85,5,0,0
C002590,3.05,55,west,agent,2477.95,0,0,0
C002591,4.38,45,west,direct,14653.64,1,0,0
C002592,3.33,37,west,bank,4245.86,3,0,0
C002593,2.84,56,west,agent,3129.83,2,0,0
C002594,18.13,42,north,broker,3183.15,3,0,0
C002595,1.18,53,west,direct,3086.8,1,0,1
C002596,3.54,26,west,agent,2122.77,3,0,0
C002597,2.37,27,west,agent,3070.72,0,0,0
C002598,10.71,47,south,agent,2901.37,3,0,0
C002599,5.89,43,east,agent,2620.18,2,0,0
C002600,12.64,51,north,direct,2626.51,4,0,0
C002601,7.58,46,east,agent,3135.54,2,0,0
C002602,2.2,45,south,bank,2631.99,1,0,0
